geneid	pubmedid	publication	annotationmethod	annotationsource
NCU03650	15007097	KA. Borkovich, LA. Alex, O. Yarden, M. Freitag, GE. Turner, ND. Read, S. Seiler, D. Bell-Pedersen, J. Paietta, N. Plesofsky, M. Plamann, M. Goodrich-Tanrikulu, U. Schulte, G. Mannhaupt, FE. Nargang, A. Radford, C. Selitrennikoff, JE. Galagan, JC. Dunlap, JJ. Loros, D. Catcheside, H. Inoue, R. Aramayo, M. Polymenis, EU. Selker, MS. Sachs, GA. Marzluf, I. Paulsen, R. Davis, DJ. Ebbole, A. Zelter, ER. Kalkman, R. O'Rourke, F. Bowring, J. Yeadon, C. Ishii, K. Suzuki, W. Sakai, R. Pratt. Lessons from the genome sequence of Neurospora crassa: tracing the path from genomic blueprint to multicellular organism.	Manual	Broad_CAP
NCU04284	19520721	A. Videira, T. Kasuga, C. Tian, C. Lemos, A. Castro, NL. Glass. Transcriptional analysis of the response of Neurospora crassa to phytosphingosine reveals links to mitochondrial function.	Manual	Broad_CAP
NCU06026	12477937	D. Battogtokh, DK. Asch, ME. Case, J. Arnold, HB. Schuttler. An ensemble method for identifying regulatory circuits with special reference to the qa gene cluster of Neurospora crassa.	Manual	Broad_CAP
NCU06026	1533844	Case, M. E., R. F. Geever, and D. K. Asch. Use of gene replacement transformation to elucidate gene function in the qa gene cluster of Neurospora crassa.	Manual	Broad_CAP
NCU06026	17597928	DA. Logan, AL. Koch, W. Dong, J. Griffith, R. Nilsen, ME. Case, HB. Sch?ttler, J. Arnold. Genome-wide expression analysis of genetic networks in Neurospora crassa.	Manual	Broad_CAP
NCU06026	19236936	DR. Arnett, HE. Lorimer, DK. Asch. Catabolite repression directly affects transcription of the qa-y gene of Neurospora crassa.	Manual	Broad_CAP
NCU06026	2525625	Geever, R. F., Huiet, L., Baum, J. A., Tyler, B. M., Patel, V. B., Rutledge, B. J., Case, M. E. and N. H. Giles. DNA sequence, organization and regulation of the qa gene cluster of Neurospora crassa .	Manual	Broad_CAP
NCU04543	19520721	A. Videira, T. Kasuga, C. Tian, C. Lemos, A. Castro, NL. Glass. Transcriptional analysis of the response of Neurospora crassa to phytosphingosine reveals links to mitochondrial function.	Manual	Broad_CAP
NCU05758	11738813	Poggeler K and Kuck U. Identification of transcriptionally expressed pheromone receptor genes in filamentous ascomycetes.	Manual	Broad_CAP
NCU03084	20018766	C. Tian, WT. Beeson, AT. Iavarone, J. Sun, MA. Marletta, JH. Cate, NL. Glass. Systems analysis of plant cell wall degradation by the model filamentous fungus Neurospora crassa.	Manual	Broad_CAP
NCU02474	15987740	EL. Sherman, NE. Go, FE. Nargang. Functions of the small proteins in the TOM complex of Neurospora crasssa.	Manual	Broad_CAP
NCU02474	15987740	EL. Sherman, NE. Go, FE. Nargang. Functions of the small proteins in the TOM complex of Neurospora crasssa.	Manual	Broad_CAP
NCU00559	20018766	C. Tian, WT. Beeson, AT. Iavarone, J. Sun, MA. Marletta, JH. Cate, NL. Glass. Systems analysis of plant cell wall degradation by the model filamentous fungus Neurospora crassa.	Manual	Broad_CAP
NCU00920	17449655	C. Tian, T. Kasuga, MS. Sachs, NL. Glass. Transcriptional Profiling of Cross Pathway Control in Neurospora crassa and Comparative Analysis of the Gcn4 and CPC1 Regulons.	Manual	Broad_CAP
NCU10058	15007097	KA. Borkovich, LA. Alex, O. Yarden, M. Freitag, GE. Turner, ND. Read, S. Seiler, D. Bell-Pedersen, J. Paietta, N. Plesofsky, M. Plamann, M. Goodrich-Tanrikulu, U. Schulte, G. Mannhaupt, FE. Nargang, A. Radford, C. Selitrennikoff, JE. Galagan, JC. Dunlap, JJ. Loros, D. Catcheside, H. Inoue, R. Aramayo, M. Polymenis, EU. Selker, MS. Sachs, GA. Marzluf, I. Paulsen, R. Davis, DJ. Ebbole, A. Zelter, ER. Kalkman, R. O'Rourke, F. Bowring, J. Yeadon, C. Ishii, K. Suzuki, W. Sakai, R. Pratt. Lessons from the genome sequence of Neurospora crassa: tracing the path from genomic blueprint to multicellular organism.	Manual	Broad_CAP
NCU00587	12619694	M. Fujimura, N. Ochiai, M. Oshima, T. Motoyama, A. Ichiishi, R. Usami, K. Horikoshi, I. Yamaguchi. Putative homologs of SSK22 MAPKK kinase and PBS2 MAPK kinase of Saccharomyces cerevisiae encoded by os-4 and os-5 genes for osmotic sensitivity and fungicide resistance in Neurospora crassa.	Manual	Broad_CAP
NCU00587	18562669	S. Maerz, C. Ziv, N. Vogt, K. Helmstaedt, N. Cohen, R. Gorovits, O. Yarden, S. Seiler. The nuclear Dbf2-related kinase COT1 and the mitogen-activated protein kinases MAK1 and MAK2 genetically interact to regulate filamentous growth, hyphal fusion and sexual development in Neurospora crassa.	Manual	Broad_CAP
NCU00587	19011080	A. Dongo, N. Bataill?-Simoneau, C. Campion, T. Guillemette, B. Hamon, B. Iacomi-Vasilescu, L. Katz, P. Simoneau. The group III two-component histidine kinase of filamentous fungi is involved in the fungicidal activity of the bacterial polyketide ambruticin.	Manual	Broad_CAP
NCU02080	19520721	A. Videira, T. Kasuga, C. Tian, C. Lemos, A. Castro, NL. Glass. Transcriptional analysis of the response of Neurospora crassa to phytosphingosine reveals links to mitochondrial function.	Manual	Broad_CAP
NCU00895	15007097	KA. Borkovich, LA. Alex, O. Yarden, M. Freitag, GE. Turner, ND. Read, S. Seiler, D. Bell-Pedersen, J. Paietta, N. Plesofsky, M. Plamann, M. Goodrich-Tanrikulu, U. Schulte, G. Mannhaupt, FE. Nargang, A. Radford, C. Selitrennikoff, JE. Galagan, JC. Dunlap, JJ. Loros, D. Catcheside, H. Inoue, R. Aramayo, M. Polymenis, EU. Selker, MS. Sachs, GA. Marzluf, I. Paulsen, R. Davis, DJ. Ebbole, A. Zelter, ER. Kalkman, R. O'Rourke, F. Bowring, J. Yeadon, C. Ishii, K. Suzuki, W. Sakai, R. Pratt. Lessons from the genome sequence of Neurospora crassa: tracing the path from genomic blueprint to multicellular organism.	Manual	Broad_CAP
NCU00895	19520721	A. Videira, T. Kasuga, C. Tian, C. Lemos, A. Castro, NL. Glass. Transcriptional analysis of the response of Neurospora crassa to phytosphingosine reveals links to mitochondrial function.	Manual	Broad_CAP
NCU09377	10328981	Dickman, M. B., and O. Yarden. Serine/threonine protein kinases and phosphatases in filamentous fungi.	Manual	Broad_CAP
NCU09377	19020516	J. Cha, SS. Chang, G. Huang, P. Cheng, Y. Liu. Control of WHITE COLLAR localization by phosphorylation is a critical step in the circadian negative feedback process.	Manual	Broad_CAP
NCU09377	19141472	T. Schafmeier, A. Diernfellner, A. Sch?fer, O. Dintsis, A. Neiss, M. Brunner. Circadian activity and abundance rhythms of the Neurospora clock transcription factor WCC associated with rapid nucleo-cytoplasmic shuttling.	Manual	Broad_CAP
NCU09377	19948115	Z. Cheng, F. Liu, XP. Zhang, W. Wang. Reversible phosphorylation subserves robust circadian rhythms by creating a switch in inactivating the positive element.	Manual	Broad_CAP
NCU02620	18676954	T. Kasuga, NL. Glass. Dissecting colony development of Neurospora crassa using mRNA profiling and comparative genomics approaches.	Manual	Broad_CAP
NCU02164	19520721	A. Videira, T. Kasuga, C. Tian, C. Lemos, A. Castro, NL. Glass. Transcriptional analysis of the response of Neurospora crassa to phytosphingosine reveals links to mitochondrial function.	Manual	Broad_CAP
NCU01985	15007097	KA. Borkovich, LA. Alex, O. Yarden, M. Freitag, GE. Turner, ND. Read, S. Seiler, D. Bell-Pedersen, J. Paietta, N. Plesofsky, M. Plamann, M. Goodrich-Tanrikulu, U. Schulte, G. Mannhaupt, FE. Nargang, A. Radford, C. Selitrennikoff, JE. Galagan, JC. Dunlap, JJ. Loros, D. Catcheside, H. Inoue, R. Aramayo, M. Polymenis, EU. Selker, MS. Sachs, GA. Marzluf, I. Paulsen, R. Davis, DJ. Ebbole, A. Zelter, ER. Kalkman, R. O'Rourke, F. Bowring, J. Yeadon, C. Ishii, K. Suzuki, W. Sakai, R. Pratt. Lessons from the genome sequence of Neurospora crassa: tracing the path from genomic blueprint to multicellular organism.	Manual	Broad_CAP
NCU01985	19520721	A. Videira, T. Kasuga, C. Tian, C. Lemos, A. Castro, NL. Glass. Transcriptional analysis of the response of Neurospora crassa to phytosphingosine reveals links to mitochondrial function.	Manual	Broad_CAP
NCU01985	5826323	Murray, N.E.. Cysteine mutant strains of Neurospora.	Manual	Broad_CAP
NCU02895	19520721	A. Videira, T. Kasuga, C. Tian, C. Lemos, A. Castro, NL. Glass. Transcriptional analysis of the response of Neurospora crassa to phytosphingosine reveals links to mitochondrial function.	Manual	Broad_CAP
NCU09611	18676954	T. Kasuga, NL. Glass. Dissecting colony development of Neurospora crassa using mRNA profiling and comparative genomics approaches.	Manual	Broad_CAP
NCU03378	18769678	W. Dong, X. Tang, Y. Yu, R. Nilsen, R. Kim, J. Griffith, J. Arnold, HB. Sch?ttler. Systems Biology of the Clock in Neurospora crassa.	Manual	Broad_CAP
NCU03967	11239402	C. Heintzen, JJ. Loros, JC. Dunlap. The PAS protein VIVID defines a clock-associated feedback loop that represses light input, modulates gating, and regulates clock resetting.	Manual	Broad_CAP
NCU03967	11251826	C. Schwerdtfeger, H. Linden. Blue light adaptation and desensitization of light signal transduction in Neurospora crassa.	Manual	Broad_CAP
NCU03967	12110577	Z. Dragovic, Y. Tan, M. G?rl, T. Roenneberg, M. Merrow. Light reception and circadian behavior in 'blind' and 'clock-less' mutants of Neurospora crassa.	Manual	Broad_CAP
NCU03967	14625272	Y. Yoshida, K. Hasunuma. Reactive oxygen species affect photomorphogenesis in Neurospora crassa.	Manual	Broad_CAP
NCU03967	16287715	Q. He, Y. Liu. Molecular mechanism of light responses in Neurospora: from light-induced transcription to photoadaptation.	Manual	Broad_CAP
NCU03967	17510367	BD. Zoltowski, C. Schwerdtfeger, J. Widom, JJ. Loros, AM. Bilwes, JC. Dunlap, BR. Crane. Conformational switching in the fungal light sensor Vivid.	Manual	Broad_CAP
NCU03967	17575051	WJ. Belden, LF. Larrondo, AC. Froehlich, M. Shi, CH. Chen, JJ. Loros, JC. Dunlap. The band mutation in Neurospora crassa is a dominant allele of ras-1 implicating RAS signaling in circadian output.	Manual	Broad_CAP
NCU03967	17726525	TP. Michael, S. Park, TS. Kim, J. Booth, A. Byer, Q. Sun, J. Chory, K. Lee. Simple sequence repeats provide a substrate for phenotypic variation in the Neurospora crassa circadian clock.	Manual	Broad_CAP
NCU03967	17947430	TS. Kim, BA. Logsdon, S. Park, JG. Mezey, K. Lee. Quantitative Trait Loci for the Circadian Clock in Neurospora crassa.	Manual	Broad_CAP
NCU03967	18084778	Y. Yoshida, T. Maeda, B. Lee, K. Hasunuma. Conidiation rhythm and light entrainment in superoxide dismutase mutant in Neurospora crassa.	Manual	Broad_CAP
NCU03967	18553928	BD. Zoltowski, BR. Crane. Light activation of the LOV protein vivid generates a rapidly exchanging dimer.	Manual	Broad_CAP
NCU03967	18769678	W. Dong, X. Tang, Y. Yu, R. Nilsen, R. Kim, J. Griffith, J. Arnold, HB. Sch?ttler. Systems Biology of the Clock in Neurospora crassa.	Manual	Broad_CAP
NCU03967	19139144	K. Schneider, S. Perrino, K. Oelhafen, S. Li, A. Zatsepin, P. Lakin-Thomas, S. Brody. Rhythmic Conidiation in Constant Light in Vivid Mutants of Neurospora crassa.	Manual	Broad_CAP
NCU03967	19262566	CH. Chen, CS. Ringelberg, RH. Gross, JC. Dunlap, JJ. Loros. Genome-wide analysis of light-inducible responses reveals hierarchical light signalling in Neurospora.	Manual	Broad_CAP
NCU03967	19520721	A. Videira, T. Kasuga, C. Tian, C. Lemos, A. Castro, NL. Glass. Transcriptional analysis of the response of Neurospora crassa to phytosphingosine reveals links to mitochondrial function.	Manual	Broad_CAP
NCU03967	19712683	JS. Lamb, BD. Zoltowski, SA. Pabit, L. Li, BR. Crane, L. Pollack. Illuminating Solution Responses of a LOV Domain Protein with Photocoupled Small-Angle X-Ray Scattering.	Manual	Broad_CAP
NCU03967	19932184	M. Olmedo, C. Ruger-Herreros, EM. Luque, LM. Corrochano. A complex photoreceptor system mediates the regulation by light of the conidiation genes con-10 and con-6 in Neurospora crassa.	Manual	Broad_CAP
NCU03967	20018766	C. Tian, WT. Beeson, AT. Iavarone, J. Sun, MA. Marletta, JH. Cate, NL. Glass. Systems analysis of plant cell wall degradation by the model filamentous fungus Neurospora crassa.	Manual	Broad_CAP
NCU03993	19520721	A. Videira, T. Kasuga, C. Tian, C. Lemos, A. Castro, NL. Glass. Transcriptional analysis of the response of Neurospora crassa to phytosphingosine reveals links to mitochondrial function.	Manual	Broad_CAP
NCU04730	14595518	Kato A, Akamatsu Y, Sakuraba Y and Inoue H. The Neurospora crassa mus-19 gene is identical to the qde-3 gene, which encodes a RecQ homologue and is involved in recombination repair and postreplication repair. 	Manual	Broad_CAP
NCU04730	15007097	KA. Borkovich, LA. Alex, O. Yarden, M. Freitag, GE. Turner, ND. Read, S. Seiler, D. Bell-Pedersen, J. Paietta, N. Plesofsky, M. Plamann, M. Goodrich-Tanrikulu, U. Schulte, G. Mannhaupt, FE. Nargang, A. Radford, C. Selitrennikoff, JE. Galagan, JC. Dunlap, JJ. Loros, D. Catcheside, H. Inoue, R. Aramayo, M. Polymenis, EU. Selker, MS. Sachs, GA. Marzluf, I. Paulsen, R. Davis, DJ. Ebbole, A. Zelter, ER. Kalkman, R. O'Rourke, F. Bowring, J. Yeadon, C. Ishii, K. Suzuki, W. Sakai, R. Pratt. Lessons from the genome sequence of Neurospora crassa: tracing the path from genomic blueprint to multicellular organism.	Manual	Broad_CAP
NCU04730	15302921	A. Chicas, C. Cogoni, G. Macino. RNAi-dependent and RNAi-independent mechanisms contribute to the silencing of RIPed sequences in Neurospora crassa.	Manual	Broad_CAP
NCU04730	15767281	T. Nolan, L. Braccini, G. Azzalin, A. De Toni, G. Macino, C. Cogoni. The post-transcriptional gene silencing machinery functions independently of DNA methylation to repress a LINE1-like retrotransposon in Neurospora crassa.	Manual	Broad_CAP
NCU04730	16445744	C. Catalanotto, T. Nolan, C. Cogoni. Homology effects in Neurospora crassa.	Manual	Broad_CAP
NCU04730	19243581	G. Cecere, C. Cogoni. Quelling targets the rDNA locus and functions in rDNA copy number control.	Manual	Broad_CAP
NCU04730	20018766	C. Tian, WT. Beeson, AT. Iavarone, J. Sun, MA. Marletta, JH. Cate, NL. Glass. Systems analysis of plant cell wall degradation by the model filamentous fungus Neurospora crassa.	Manual	Broad_CAP
NCU01192	10591967	Bowring, F. J. and D. E. Catcheside. Recombinational landscape across a 650-kb contig on the right arm of linkage group V in Neurospora crassa.	Manual	Broad_CAP
NCU01192	15007097	KA. Borkovich, LA. Alex, O. Yarden, M. Freitag, GE. Turner, ND. Read, S. Seiler, D. Bell-Pedersen, J. Paietta, N. Plesofsky, M. Plamann, M. Goodrich-Tanrikulu, U. Schulte, G. Mannhaupt, FE. Nargang, A. Radford, C. Selitrennikoff, JE. Galagan, JC. Dunlap, JJ. Loros, D. Catcheside, H. Inoue, R. Aramayo, M. Polymenis, EU. Selker, MS. Sachs, GA. Marzluf, I. Paulsen, R. Davis, DJ. Ebbole, A. Zelter, ER. Kalkman, R. O'Rourke, F. Bowring, J. Yeadon, C. Ishii, K. Suzuki, W. Sakai, R. Pratt. Lessons from the genome sequence of Neurospora crassa: tracing the path from genomic blueprint to multicellular organism.	Manual	Broad_CAP
NCU01229	15007097	KA. Borkovich, LA. Alex, O. Yarden, M. Freitag, GE. Turner, ND. Read, S. Seiler, D. Bell-Pedersen, J. Paietta, N. Plesofsky, M. Plamann, M. Goodrich-Tanrikulu, U. Schulte, G. Mannhaupt, FE. Nargang, A. Radford, C. Selitrennikoff, JE. Galagan, JC. Dunlap, JJ. Loros, D. Catcheside, H. Inoue, R. Aramayo, M. Polymenis, EU. Selker, MS. Sachs, GA. Marzluf, I. Paulsen, R. Davis, DJ. Ebbole, A. Zelter, ER. Kalkman, R. O'Rourke, F. Bowring, J. Yeadon, C. Ishii, K. Suzuki, W. Sakai, R. Pratt. Lessons from the genome sequence of Neurospora crassa: tracing the path from genomic blueprint to multicellular organism.	Manual	Broad_CAP
NCU01229	19520721	A. Videira, T. Kasuga, C. Tian, C. Lemos, A. Castro, NL. Glass. Transcriptional analysis of the response of Neurospora crassa to phytosphingosine reveals links to mitochondrial function.	Manual	Broad_CAP
NCU00198	14722057	SC. Hoppins, FE. Nargang. The Tim8-Tim13 complex of Neurospora crassa functions in the assembly of proteins into both mitochondrial membranes.	Manual	Broad_CAP
NCU06266	15007097	KA. Borkovich, LA. Alex, O. Yarden, M. Freitag, GE. Turner, ND. Read, S. Seiler, D. Bell-Pedersen, J. Paietta, N. Plesofsky, M. Plamann, M. Goodrich-Tanrikulu, U. Schulte, G. Mannhaupt, FE. Nargang, A. Radford, C. Selitrennikoff, JE. Galagan, JC. Dunlap, JJ. Loros, D. Catcheside, H. Inoue, R. Aramayo, M. Polymenis, EU. Selker, MS. Sachs, GA. Marzluf, I. Paulsen, R. Davis, DJ. Ebbole, A. Zelter, ER. Kalkman, R. O'Rourke, F. Bowring, J. Yeadon, C. Ishii, K. Suzuki, W. Sakai, R. Pratt. Lessons from the genome sequence of Neurospora crassa: tracing the path from genomic blueprint to multicellular organism.	Manual	Broad_CAP
NCU04174	19520721	A. Videira, T. Kasuga, C. Tian, C. Lemos, A. Castro, NL. Glass. Transcriptional analysis of the response of Neurospora crassa to phytosphingosine reveals links to mitochondrial function.	Manual	Broad_CAP
NCU07159	19520721	A. Videira, T. Kasuga, C. Tian, C. Lemos, A. Castro, NL. Glass. Transcriptional analysis of the response of Neurospora crassa to phytosphingosine reveals links to mitochondrial function.	Manual	Broad_CAP
NCU07807	12180913	ZA. Lewis, A. Correa, C. Schwerdtfeger, KL. Link, X. Xie, RH. Gomer, T. Thomas, DJ. Ebbole, D. Bell-Pedersen. Overexpression of White Collar-1 (WC-1) activates circadian clock-associated genes, but is not sufficient to induce most light-regulated gene expression in Neurospora crassa.	Manual	Broad_CAP
NCU07807	15007097	KA. Borkovich, LA. Alex, O. Yarden, M. Freitag, GE. Turner, ND. Read, S. Seiler, D. Bell-Pedersen, J. Paietta, N. Plesofsky, M. Plamann, M. Goodrich-Tanrikulu, U. Schulte, G. Mannhaupt, FE. Nargang, A. Radford, C. Selitrennikoff, JE. Galagan, JC. Dunlap, JJ. Loros, D. Catcheside, H. Inoue, R. Aramayo, M. Polymenis, EU. Selker, MS. Sachs, GA. Marzluf, I. Paulsen, R. Davis, DJ. Ebbole, A. Zelter, ER. Kalkman, R. O'Rourke, F. Bowring, J. Yeadon, C. Ishii, K. Suzuki, W. Sakai, R. Pratt. Lessons from the genome sequence of Neurospora crassa: tracing the path from genomic blueprint to multicellular organism.	Manual	Broad_CAP
NCU07807	20018766	C. Tian, WT. Beeson, AT. Iavarone, J. Sun, MA. Marletta, JH. Cate, NL. Glass. Systems analysis of plant cell wall degradation by the model filamentous fungus Neurospora crassa.	Manual	Broad_CAP
NCU06108	18769678	W. Dong, X. Tang, Y. Yu, R. Nilsen, R. Kim, J. Griffith, J. Arnold, HB. Sch?ttler. Systems Biology of the Clock in Neurospora crassa.	Manual	Broad_CAP
NCU11424	18812228	AF. Estrada, D. Maier, D. Scherzinger, J. Avalos, S. Al-Babili. Novel apocarotenoid intermediates in Neurospora crassa mutants imply a new biosynthetic reaction sequence leading to neurosporaxanthin formation.	Manual	Broad_CAP
NCU02456	19246761	RR. Lew, S. Nasserifar. Transient responses during hyperosmotic shock in the filamentous fungus Neurospora crassa.	Manual	Broad_CAP
NCU02456	20034585	P. Korripally, A. Tiwari, A. Haritha, P. Kiranmayi, M. Bhanoori. Characterization of Ctr family genes and the elucidation of their role in the life cycle of Neurospora crassa.	Manual	Broad_CAP
