geneid	evidencecode	pubmedid	publication	termid	termname	termnamespace
NCU01460	IMP	20957187	HC. Lee, AP. Aalto, Q. Yang, SS. Chang, G. Huang, D. Fisher, J. Cha, MM. Poranen, DH. Bamford, Y. Liu. The DNA/RNA-dependent RNA polymerase QDE-1 generates aberrant RNA and dsRNA for RNAi in a process requiring replication protein A and a DNA helicase.	GO:0070918	production of small RNA involved in gene silencing by RNA	P
NCU01460	TAS	20957187	HC. Lee, AP. Aalto, Q. Yang, SS. Chang, G. Huang, D. Fisher, J. Cha, MM. Poranen, DH. Bamford, Y. Liu. The DNA/RNA-dependent RNA polymerase QDE-1 generates aberrant RNA and dsRNA for RNAi in a process requiring replication protein A and a DNA helicase.	GO:0005662	DNA replication factor A complex	C
NCU07788	IMP	16801547	HV. Colot, G. Park, GE. Turner, C. Ringelberg, CM. Crew, L. Litvinkova, RL. Weiss, KA. Borkovich, JC. Dunlap. A high-throughput gene knockout procedure for Neurospora reveals functions for multiple transcription factors.	GO:0030448	hyphal growth	P
NCU10775	IMP	18567788	N. Cano-Dom?nguez, K. Alvarez-Delf?n, W. Hansberg, J. Aguirre. NADPH oxidases NOX-1 and NOX-2 require the regulatory subunit NOR-1 to control cell differentiation and growth in Neurospora crassa.	GO:0009847	spore germination	P
NCU02460	IMP	14599895	GD. Gupta, SJ. Free, NN. Levina, S. Ker?nen, IB. Heath. Two divergent plasma membrane syntaxin-like SNAREs, nsyn1 and nsyn2, contribute to hyphal tip growth and other developmental processes in Neurospora crassa.	GO:0000905	sporocarp development involved in asexual reproduction	P
NCU02460	IMP	14599895	GD. Gupta, SJ. Free, NN. Levina, S. Ker?nen, IB. Heath. Two divergent plasma membrane syntaxin-like SNAREs, nsyn1 and nsyn2, contribute to hyphal tip growth and other developmental processes in Neurospora crassa.	GO:0000909	sporocarp development involved in sexual reproduction	P
NCU02460	IMP	14599895	GD. Gupta, SJ. Free, NN. Levina, S. Ker?nen, IB. Heath. Two divergent plasma membrane syntaxin-like SNAREs, nsyn1 and nsyn2, contribute to hyphal tip growth and other developmental processes in Neurospora crassa.	GO:0030448	hyphal growth	P
NCU02460	IMP	14599895	GD. Gupta, SJ. Free, NN. Levina, S. Ker?nen, IB. Heath. Two divergent plasma membrane syntaxin-like SNAREs, nsyn1 and nsyn2, contribute to hyphal tip growth and other developmental processes in Neurospora crassa.	GO:0048315	conidium formation	P
NCU02460	ISS	14599895	GD. Gupta, SJ. Free, NN. Levina, S. Ker?nen, IB. Heath. Two divergent plasma membrane syntaxin-like SNAREs, nsyn1 and nsyn2, contribute to hyphal tip growth and other developmental processes in Neurospora crassa.	GO:0045026	plasma membrane fusion	P
NCU02460	ISS	14599895	GD. Gupta, SJ. Free, NN. Levina, S. Ker?nen, IB. Heath. Two divergent plasma membrane syntaxin-like SNAREs, nsyn1 and nsyn2, contribute to hyphal tip growth and other developmental processes in Neurospora crassa.	GO:0048278	vesicle docking	P
NCU09041	IEP	19262566	CH. Chen, CS. Ringelberg, RH. Gross, JC. Dunlap, JJ. Loros. Genome-wide analysis of light-inducible responses reveals hierarchical light signalling in Neurospora.	GO:0009416	response to light stimulus	P
NCU05758	IEP	22298702	H. Kim, SJ. Wright, G. Park, S. Ouyang, S. Krystofova, KA. Borkovich. Roles for receptors, pheromones, G proteins, and mating type genes during sexual reproduction in Neurospora crassa.	GO:0005886	plasma membrane	C
NCU05758	IMP	22298702	H. Kim, SJ. Wright, G. Park, S. Ouyang, S. Krystofova, KA. Borkovich. Roles for receptors, pheromones, G proteins, and mating type genes during sexual reproduction in Neurospora crassa.	GO:0000909	sporocarp development involved in sexual reproduction	P
NCU05758	IMP	22298702	H. Kim, SJ. Wright, G. Park, S. Ouyang, S. Krystofova, KA. Borkovich. Roles for receptors, pheromones, G proteins, and mating type genes during sexual reproduction in Neurospora crassa.	GO:0043577	chemotropism	P
NCU05758	IMP	22298702	H. Kim, SJ. Wright, G. Park, S. Ouyang, S. Krystofova, KA. Borkovich. Roles for receptors, pheromones, G proteins, and mating type genes during sexual reproduction in Neurospora crassa.	GO:0043695	detection of pheromone	P
NCU02127	IDA	21145408	A. Keeping, D. Deabreu, M. Dibernardo, RA. Collins. Gel-based mass spectrometric and computational approaches to the mitochondrial proteome of Neurospora.	GO:0005739	mitochondrion	C
NCU02474	IPI	15701639	S. Schmitt, U. Ahting, L. Eichacker, B. Granvogl, NE. Go, FE. Nargang, W. Neupert, S. Nussberger. Role of Tom5 in maintaining the structural stability of the TOM complex of mitochondria.	GO:0005742	mitochondrial outer membrane translocase complex	C
NCU02896	IMP	21666072	C. Fu, P. Iyer, A. Herkal, J. Abdullah, A. Stout, SJ. Free. Identification and characterization of genes required for cell-to-cell fusion in Neurospora crassa.	GO:0000768	syncytium formation by plasma membrane fusion	P
NCU02896	IMP	16801547	HV. Colot, G. Park, GE. Turner, C. Ringelberg, CM. Crew, L. Litvinkova, RL. Weiss, KA. Borkovich, JC. Dunlap. A high-throughput gene knockout procedure for Neurospora reveals functions for multiple transcription factors.	GO:0000909	sporocarp development involved in sexual reproduction	P
NCU02896	IMP	16801547	HV. Colot, G. Park, GE. Turner, C. Ringelberg, CM. Crew, L. Litvinkova, RL. Weiss, KA. Borkovich, JC. Dunlap. A high-throughput gene knockout procedure for Neurospora reveals functions for multiple transcription factors.	GO:0030448	hyphal growth	P
NCU02896	IMP	16801547	HV. Colot, G. Park, GE. Turner, C. Ringelberg, CM. Crew, L. Litvinkova, RL. Weiss, KA. Borkovich, JC. Dunlap. A high-throughput gene knockout procedure for Neurospora reveals functions for multiple transcription factors.	GO:0070787	conidiophore development	P
NCU00609	IMP	20870880	A. Maddi, SJ. Free. ?-1,6-Mannosylation of N-linked oligosaccharide present on cell wall proteins is required for their incorporation into the cell wall in the filamentous fungus Neurospora crassa.	GO:0000009	alpha-1,6-mannosyltransferase activity	F
NCU00609	IMP	20870880	A. Maddi, SJ. Free. ?-1,6-Mannosylation of N-linked oligosaccharide present on cell wall proteins is required for their incorporation into the cell wall in the filamentous fungus Neurospora crassa.	GO:0006970	response to osmotic stress	P
NCU00609	IMP	20870880	A. Maddi, SJ. Free. ?-1,6-Mannosylation of N-linked oligosaccharide present on cell wall proteins is required for their incorporation into the cell wall in the filamentous fungus Neurospora crassa.	GO:0006979	response to oxidative stress	P
NCU00609	IMP	20870880	A. Maddi, SJ. Free. ?-1,6-Mannosylation of N-linked oligosaccharide present on cell wall proteins is required for their incorporation into the cell wall in the filamentous fungus Neurospora crassa.	GO:0009651	response to salt stress	P
NCU00609	IMP	20870880	A. Maddi, SJ. Free. ?-1,6-Mannosylation of N-linked oligosaccharide present on cell wall proteins is required for their incorporation into the cell wall in the filamentous fungus Neurospora crassa.	GO:0030448	hyphal growth	P
NCU00609	IMP	20870880	A. Maddi, SJ. Free. ?-1,6-Mannosylation of N-linked oligosaccharide present on cell wall proteins is required for their incorporation into the cell wall in the filamentous fungus Neurospora crassa.	GO:0042546	cell wall biogenesis	P
NCU00609	IMP	20870880	A. Maddi, SJ. Free. ?-1,6-Mannosylation of N-linked oligosaccharide present on cell wall proteins is required for their incorporation into the cell wall in the filamentous fungus Neurospora crassa.	GO:0048315	conidium formation	P
NCU00609	IMP	20870880	A. Maddi, SJ. Free. ?-1,6-Mannosylation of N-linked oligosaccharide present on cell wall proteins is required for their incorporation into the cell wall in the filamentous fungus Neurospora crassa.	GO:0060992	response to fungicide	P
NCU00609	IMP	20870880	A. Maddi, SJ. Free. ?-1,6-Mannosylation of N-linked oligosaccharide present on cell wall proteins is required for their incorporation into the cell wall in the filamentous fungus Neurospora crassa.	GO:0070787	conidiophore development	P
NCU02712	IEP	19262566	CH. Chen, CS. Ringelberg, RH. Gross, JC. Dunlap, JJ. Loros. Genome-wide analysis of light-inducible responses reveals hierarchical light signalling in Neurospora.	GO:0009416	response to light stimulus	P
NCU00587	IMP	17392518	CA. Jones, SE. Greer-Phillips, KA. Borkovich. The response regulator RRG-1 functions upstream of a mitogen-activated protein kinase pathway impacting asexual development, female fertility, osmotic stress, and fungicide resistance in Neurospora crassa.	GO:0000909	sporocarp development involved in sexual reproduction	P
NCU00587	IMP	17392518	CA. Jones, SE. Greer-Phillips, KA. Borkovich. The response regulator RRG-1 functions upstream of a mitogen-activated protein kinase pathway impacting asexual development, female fertility, osmotic stress, and fungicide resistance in Neurospora crassa.	GO:0006970	response to osmotic stress	P
NCU00587	IMP	21965514	G. Park, JA. Servin, GE. Turner, L. Altamirano, HV. Colot, P. Collopy, L. Litvinkova, L. Li, CA. Jones, FG. Diala, JC. Dunlap, KA. Borkovich. Global analysis of serine-threonine protein kinase genes in Neurospora crassa.	GO:0030437	ascospore formation	P
NCU00587	IMP	21965514	G. Park, JA. Servin, GE. Turner, L. Altamirano, HV. Colot, P. Collopy, L. Litvinkova, L. Li, CA. Jones, FG. Diala, JC. Dunlap, KA. Borkovich. Global analysis of serine-threonine protein kinase genes in Neurospora crassa.	GO:0048315	conidium formation	P
NCU09138	IDA	20707002	D. Managadze, C. W?rtz, S. Wiese, HE. Meyer, G. Niehaus, R. Erdmann, B. Warscheid, H. Rottensteiner. A proteomic approach towards the identification of the matrix protein content of the two types of microbodies in Neurospora crassa.	GO:0009514	glyoxysome	C
NCU09377	IMP	9987122	E. Yatzkan, O. Yarden. The B regulatory subunit of protein phosphatase 2A is required for completion of macroconidiation and other developmental processes in Neurospora crassa.	GO:0000909	sporocarp development involved in sexual reproduction	P
NCU09377	IMP	9987122	E. Yatzkan, O. Yarden. The B regulatory subunit of protein phosphatase 2A is required for completion of macroconidiation and other developmental processes in Neurospora crassa.	GO:0030448	hyphal growth	P
NCU09377	IMP	9987122	E. Yatzkan, O. Yarden. The B regulatory subunit of protein phosphatase 2A is required for completion of macroconidiation and other developmental processes in Neurospora crassa.	GO:0048315	conidium formation	P
NCU09377	IMP	16051148	T. Schafmeier, A. Haase, K. K?ldi, J. Scholz, M. Fuchs, M. Brunner. Transcriptional feedback of Neurospora circadian clock gene by phosphorylation-dependent inactivation of its transcription factor.	GO:0004722	protein serine/threonine phosphatase activity	F
NCU09377	IMP	14871927	Y. Yang, Q. He, P. Cheng, P. Wrage, O. Yarden, Y. Liu. Distinct roles for PP1 and PP2A in the Neurospora circadian clock.	GO:0004721	phosphoprotein phosphatase activity	F
NCU09377	IMP	14871927	Y. Yang, Q. He, P. Cheng, P. Wrage, O. Yarden, Y. Liu. Distinct roles for PP1 and PP2A in the Neurospora circadian clock.	GO:0042752	regulation of circadian rhythm	P
NCU02620	IMP	12960438	S. Seiler, M. Plamann. The genetic basis of cellular morphogenesis in the filamentous fungus Neurospora crassa.	GO:0007163	establishment or maintenance of cell polarity	P
NCU01985	IDA	2162344	F. Renosto, RL. Martin, LM. Wailes, LA. Daley, IH. Segel. Regulation of inorganic sulfate activation in filamentous fungi. Allosteric inhibition of ATP sulfurylase by 3'-phosphoadenosine-5'-phosphosulfate.	GO:0004781	sulfate adenylyltransferase (ATP) activity	F
NCU02064	IDA	21145408	A. Keeping, D. Deabreu, M. Dibernardo, RA. Collins. Gel-based mass spectrometric and computational approaches to the mitochondrial proteome of Neurospora.	GO:0031966	mitochondrial membrane	C
NCU09228	IDA	20707002	D. Managadze, C. W?rtz, S. Wiese, HE. Meyer, G. Niehaus, R. Erdmann, B. Warscheid, H. Rottensteiner. A proteomic approach towards the identification of the matrix protein content of the two types of microbodies in Neurospora crassa.	GO:0009514	glyoxysome	C
NCU09228	IDA	17873079	I. Marques, NA. Dencher, A. Videira, F. Krause. Supramolecular organization of the respiratory chain in Neurospora crassa mitochondria.	GO:0005739	mitochondrion	C
NCU00536	IDA	21145408	A. Keeping, D. Deabreu, M. Dibernardo, RA. Collins. Gel-based mass spectrometric and computational approaches to the mitochondrial proteome of Neurospora.	GO:0005739	mitochondrion	C
NCU01821	IDA	21145408	A. Keeping, D. Deabreu, M. Dibernardo, RA. Collins. Gel-based mass spectrometric and computational approaches to the mitochondrial proteome of Neurospora.	GO:0005739	mitochondrion	C
NCU03378	IEP	19262566	CH. Chen, CS. Ringelberg, RH. Gross, JC. Dunlap, JJ. Loros. Genome-wide analysis of light-inducible responses reveals hierarchical light signalling in Neurospora.	GO:0009416	response to light stimulus	P
NCU03967	IDA	18553928	BD. Zoltowski, BR. Crane. Light activation of the LOV protein vivid generates a rapidly exchanging dimer.	GO:0042803	protein homodimerization activity	F
NCU03967	IDA	12970196	C. Schwerdtfeger, H. Linden. VIVID is a flavoprotein and serves as a fungal blue light photoreceptor for photoadaptation.	GO:0005829	cytosol	C
NCU03967	IDA	12970196	C. Schwerdtfeger, H. Linden. VIVID is a flavoprotein and serves as a fungal blue light photoreceptor for photoadaptation.	GO:0009882	blue light photoreceptor activity	F
NCU03967	IDA	12970196	C. Schwerdtfeger, H. Linden. VIVID is a flavoprotein and serves as a fungal blue light photoreceptor for photoadaptation.	GO:0010181	FMN binding	F
NCU03967	IDA	12970196	C. Schwerdtfeger, H. Linden. VIVID is a flavoprotein and serves as a fungal blue light photoreceptor for photoadaptation.	GO:0050660	flavin adenine dinucleotide binding	F
NCU03967	IEP	12970196	C. Schwerdtfeger, H. Linden. VIVID is a flavoprotein and serves as a fungal blue light photoreceptor for photoadaptation.	GO:0009906	response to photoperiod, blue light	P
NCU03967	IEP	20733070	CH. Chen, BS. DeMay, AS. Gladfelter, JC. Dunlap, JJ. Loros. Physical interaction between VIVID and white collar complex regulates photoadaptation in Neurospora.	GO:0005634	nucleus	C
NCU03967	IEP	20813262	E. Malzahn, S. Ciprianidis, K. K?ldi, T. Schafmeier, M. Brunner. Photoadaptation in Neurospora by competitive interaction of activating and inhibitory LOV domains.	GO:0009642	response to light intensity	P
NCU03967	IEP	17671094	SM. Hunt, M. Elvin, SK. Crosthwaite, C. Heintzen. The PAS/LOV protein VIVID controls temperature compensation of circadian clock phase and development in Neurospora crassa.	GO:0009266	response to temperature stimulus	P
NCU03967	IEP	12180913	ZA. Lewis, A. Correa, C. Schwerdtfeger, KL. Link, X. Xie, RH. Gomer, T. Thomas, DJ. Ebbole, D. Bell-Pedersen. Overexpression of White Collar-1 (WC-1) activates circadian clock-associated genes, but is not sufficient to induce most light-regulated gene expression in Neurospora crassa.	GO:0009416	response to light stimulus	P
NCU03967	IMP	11343403	LB. Shrode, ZA. Lewis, LD. White, D. Bell-Pedersen, DJ. Ebbole. vvd is required for light adaptation of conidiation-specific genes of Neurospora crassa, but not circadian conidiation.	GO:0016117	carotenoid biosynthetic process	P
NCU03967	IMP	16264193	M. Elvin, JJ. Loros, JC. Dunlap, C. Heintzen. The PAS/LOV protein VIVID supports a rapidly dampened daytime oscillator that facilitates entrainment of the Neurospora circadian clock.	GO:0009649	entrainment of circadian clock	P
NCU03967	IMP	19800017	S. Brody, K. Oelhafen, K. Schneider, S. Perrino, A. Goetz, C. Wang, C. English. Circadian rhythms in Neurospora crassa: Downstream effectors.	GO:0031000	response to caffeine	P
NCU03967	IMP	17671094	SM. Hunt, M. Elvin, SK. Crosthwaite, C. Heintzen. The PAS/LOV protein VIVID controls temperature compensation of circadian clock phase and development in Neurospora crassa.	GO:0010378	temperature compensation of the circadian clock	P
NCU03967	IMP	20807745	SM. Hunt, S. Thompson, M. Elvin, C. Heintzen. VIVID interacts with the WHITE COLLAR complex and FREQUENCY-interacting RNA helicase to alter light and clock responses in Neurospora.	GO:0032583	regulation of gene-specific transcription	P
NCU03967	IPI	20813262	E. Malzahn, S. Ciprianidis, K. K?ldi, T. Schafmeier, M. Brunner. Photoadaptation in Neurospora by competitive interaction of activating and inhibitory LOV domains.	GO:0090074	negative regulation of protein homodimerization activity	P
NCU04730	IEP	19444217	HC. Lee, SS. Chang, S. Choudhary, AP. Aalto, M. Maiti, DH. Bamford, Y. Liu. qiRNA is a new type of small interfering RNA induced by DNA damage.	GO:0006974	response to DNA damage stimulus	P
NCU04730	IEP	17371837	S. Choudhary, HC. Lee, M. Maiti, Q. He, P. Cheng, Q. Liu, Y. Liu. A double-stranded-RNA response program important for RNA interference efficiency.	GO:0043331	response to dsRNA	P
NCU04730	IMP	9294193	C. Cogoni, G. Macino. Isolation of quelling-defective (qde) mutants impaired in posttranscriptional transgene-induced gene silencing in Neurospora crassa.	GO:0016441	posttranscriptional gene silencing	P
NCU04730	IMP	17311884	M. Maiti, HC. Lee, Y. Liu. QIP, a putative exonuclease, interacts with the Neurospora Argonaute protein and facilitates conversion of duplex siRNA into single strands.	GO:0033168	conversion of ds siRNA to ss siRNA involved in RNA interference	P
